Roll No.,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
5510,Harvey,83,51,50,28,69,49
5511,Sharia,29,76,91,91,33,38
5512,Cobb,32,81,70,48,74,28
5513,Edsel,91,27,50,76,52,34
5514,Ugo,31,88,35,79,44,59
5515,Dulce,79,87,34,43,61,96
5516,Quintina,48,88,58,45,63,79
5517,Martina,59,54,62,82,72,33
5518,Lona,71,51,56,53,97,61
5519,Parwane,41,38,89,100,51,85
5520,Sophi,42,58,65,77,29,45
5521,Dario,64,69,72,94,76,57
5522,Micheline,58,73,45,93,29,30
5523,Valentine,90,37,87,30,56,93
5524,Sutherland,75,28,72,37,34,37
5525,Herta,34,42,75,93,45,31
5526,Garrett,46,98,39,95,64,64
5527,Alphonso,81,39,54,70,79,44
5528,Helise,37,27,44,79,71,49
5529,Brina,71,53,36,85,52,64
5530,Mina,86,83,62,86,44,85
5531,Ashby,73,66,91,92,100,82
5532,Clementine,41,67,44,60,79,97
5533,Hervey,70,98,51,62,39,87
5534,Blancha,68,27,88,79,57,30
5535,Rem,41,31,89,50,46,99
5536,Reeva,82,51,41,97,73,68
5537,Charla,76,87,79,84,35,48
5538,Richy,69,28,100,33,57,100
5539,Kyla,100,42,49,78,95,61
5540,Kacey,79,27,95,60,47,56
5541,Nerti,30,30,44,29,98,39
5542,Vilhelm,72,88,45,78,95,46
5543,Yvonne,86,99,80,30,43,77
5544,Hadleigh,75,41,64,56,74,77
5545,Humphrey,84,44,29,40,62,29
5546,Tracey,31,90,37,79,78,90
5547,Dorotea,31,43,30,64,28,27
5548,Estele,36,81,99,82,81,80
5549,Nonna,83,98,68,43,60,94
5550,Joslyn,57,69,85,44,97,71
5551,Nelly,97,80,50,71,48,68
5552,Ardelle,46,35,96,63,49,43
5553,Bonni,68,88,63,60,52,97
5554,Lorie,83,28,68,54,51,33
5555,Garrot,30,47,27,55,52,96
5556,Theophyllus,64,79,82,64,34,62
5557,Merrie,84,29,76,82,54,71
5558,Noam,86,99,51,52,27,37
5559,Ellen,35,54,80,85,35,70
5560,Lauree,89,91,43,65,41,46
5561,Pier,92,27,82,71,41,92
5562,Bubba,40,72,45,68,92,90
5563,Nan,92,92,37,87,45,84
5564,Hanni,32,52,58,91,83,93
5565,Kai,63,83,53,76,62,85
5566,Tiena,39,70,47,55,46,90
5567,Olivia,80,79,62,69,79,70
5568,Orelia,55,32,74,62,56,32
5569,Broderick,94,86,51,39,35,96
5570,Vally,38,43,54,66,33,94
5571,Lotty,33,41,79,31,42,77
5572,Davin,98,40,88,44,47,76
5573,Cyril,91,77,96,77,93,63
5574,Clem,71,70,46,91,82,92
5575,Maurine,49,34,68,88,93,96
5576,Michaelina,28,43,31,91,88,49
5577,Liora,62,47,96,72,34,47
5578,Arabela,46,27,98,54,50,87
5579,Phebe,49,75,43,58,39,38
5580,Jessa,77,35,55,75,42,68
5581,Julissa,45,63,94,49,46,83
5582,Jerrie,57,95,33,53,82,100
5583,Thorvald,97,78,62,78,67,76
5584,Bailey,56,59,65,54,36,30
5585,Moreen,34,89,48,89,47,41
5586,Chanda,44,48,38,65,32,79
5587,Benji,76,46,99,52,77,72
5588,Keslie,39,48,88,45,75,45
5589,Mercie,70,91,100,54,90,57
5590,Florencia,50,70,91,66,83,33
5591,Alphonse,36,71,70,42,81,61
5592,Alic,36,66,99,60,91,58
5593,Marcelline,70,93,33,42,56,30
5594,Micheil,76,78,28,84,87,89
5595,Lin,81,49,83,36,69,76
5596,Margarete,99,83,71,57,97,56
5597,Karmen,51,41,62,89,30,82
5598,Corissa,69,66,86,54,72,30
5599,Timmie,85,78,57,84,76,65
5600,Hayes,48,67,77,86,51,69
5601,Pietro,41,75,69,79,39,53
5602,Julissa,82,98,92,59,41,94
5603,Vachel,51,39,66,96,94,97
5604,Briteny,49,57,74,75,87,55
5605,Ilse,85,90,27,38,38,33
5606,Hamlen,79,73,38,53,43,43
5607,Mureil,93,98,75,85,53,70
5608,Madelon,71,99,35,35,77,97
5609,Cordy,28,53,46,31,58,69
5610,Welby,57,91,42,76,59,88
5611,Demetris,70,52,35,28,86,34
5612,Viva,95,63,80,42,54,58
5613,Jonathan,33,33,93,87,74,96
5614,Carey,75,88,100,72,79,64
5615,Harlene,80,76,40,94,88,37
5616,Stevana,78,42,33,35,45,41
5617,Tessy,32,91,90,33,38,90
5618,Linnell,32,85,72,48,91,99
5619,Reta,87,54,42,91,75,66
5620,Austin,31,62,66,93,86,87
5621,Min,71,51,89,66,58,52
5622,Melania,100,38,54,42,31,73
5623,Cosmo,72,70,35,61,73,33
5624,Francoise,64,97,85,37,30,69
5625,Gwendolyn,53,68,64,88,94,78
5626,Jerry,43,39,76,59,61,60
5627,Chantal,88,96,97,78,76,79
5628,Ansel,65,89,48,31,85,59
5629,Roth,35,33,81,81,55,43
5630,Nicole,90,36,66,93,69,83
5631,Ambros,59,54,97,51,95,67
5632,Sylvester,28,32,57,77,47,68
5633,Stefan,92,83,61,42,69,73
5634,Odelinda,99,65,98,55,57,56
5635,Hyacintha,83,90,78,74,65,70
5636,Barnabe,63,73,28,57,100,41
5637,Kurtis,44,36,64,45,28,27
5638,Shelba,40,98,96,41,56,36
5639,Beth,30,71,57,47,95,68
5640,Jessee,95,83,38,93,91,82
5641,Tobye,46,59,46,28,100,58
5642,Harriette,97,59,40,83,46,32
5643,Minny,38,47,90,43,45,95
5644,Inci,46,56,28,45,38,89
5645,Agustin,41,100,51,40,56,71
5646,Sturgis,31,35,75,71,67,58
5647,Ania,61,29,79,75,69,89
5648,Darsey,37,61,62,33,62,91
5649,Holly,30,95,96,62,54,38
5650,Orazio,55,54,39,69,48,30
5651,Mose,70,54,67,96,95,41
5652,Lenee,63,40,82,40,100,70
5653,Beauregard,91,58,27,64,67,28
5654,Shanna,50,78,39,67,28,69
5655,Lila,58,31,81,85,39,72
5656,Case,76,99,59,86,81,54
5657,Jenni,95,54,44,44,92,56
5658,Cacilia,59,46,90,90,92,68
5659,Keeley,99,40,77,70,67,87
5660,Sterling,30,50,79,81,29,56
5661,Kathlene,27,60,86,49,30,73
5662,Jessi,98,37,87,85,42,75
5663,Swen,44,51,37,35,78,40
5664,Vassily,46,79,93,60,43,35
5665,Sherwynd,87,27,43,70,77,43
5666,Lita,74,82,39,98,59,79
5667,Fortuna,32,68,45,40,33,88
5668,Melanie,74,30,71,47,80,28
5669,Row,78,52,54,46,62,92
5670,Meggie,92,40,70,98,49,35
5671,Harrietta,27,97,57,53,49,71
5672,Anjela,70,49,32,93,67,41
5673,Fitzgerald,63,64,86,99,38,83
5674,Nicolea,92,97,98,65,52,57
5675,Tiffi,88,67,72,84,42,50
5676,Heddie,47,82,41,29,87,82
5677,Fabian,68,65,45,33,59,92
5678,Olga,85,60,27,100,35,76
5679,Eada,68,33,55,33,55,37
5680,Candra,89,84,72,80,38,63
5681,Deana,36,31,60,61,86,80
5682,Janie,68,100,58,70,68,36
5683,Bartholomew,79,81,93,81,97,82
5684,Lauralee,36,65,34,73,71,29
5685,Thorstein,37,53,93,28,41,63
5686,Herschel,92,76,94,45,99,77
5687,Jack,75,94,58,28,53,27
5688,Davidson,29,42,78,31,58,55
5689,Giles,52,64,84,48,81,38
5690,Llewellyn,53,29,74,62,39,76
5691,Marilu,69,76,43,92,100,47
5692,Keslie,71,60,45,73,40,97
5693,Luke,99,95,69,91,43,46
5694,Tarzan,33,78,64,76,41,81
5695,Mischa,97,36,74,100,82,37
5696,Cecilla,33,65,77,49,56,38
5697,Tyler,52,62,89,38,51,27
5698,Jason,92,41,94,53,49,77
5699,Jake,45,87,89,79,85,36
5700,Scotty,71,98,94,37,97,60
5701,Nanci,100,27,64,91,82,64
5702,Marylin,45,58,93,85,86,81
5703,Blair,99,85,58,77,78,46
5704,Josiah,36,99,84,70,96,79
5705,Carli,46,50,54,52,100,86
5706,Clovis,58,76,30,38,35,82
5707,Umberto,30,37,41,86,62,97
5708,Margarethe,31,82,75,39,29,43
5709,Shaylynn,99,46,70,47,71,96
5710,Phoebe,56,43,58,46,91,59
5711,Chrissy,95,70,60,31,59,82
5712,Brandea,80,43,61,68,27,98
5713,Isabeau,56,35,57,96,43,60
5714,Abbi,42,34,78,39,46,51
5715,Merill,66,36,55,86,67,83
5716,Yaakov,63,45,47,36,27,32
5717,Lacie,49,70,33,61,42,85
5718,Alastair,44,81,58,44,86,100
5719,Izzi,39,31,37,93,50,27
5720,Bambie,27,49,30,89,38,63
5721,Thayne,86,98,38,35,56,72
5722,Marney,88,95,52,39,37,89
5723,Stesha,79,53,60,64,60,76
5724,Lari,97,100,53,28,38,41
5725,Amandi,42,86,62,90,97,66
5726,Charmian,57,46,43,93,61,49
5727,Burke,76,87,71,61,81,57
5728,Cindee,36,50,78,38,65,28
5729,Zeb,29,58,61,75,57,89
5730,Happy,58,33,37,93,27,81
5731,Cecily,44,83,74,98,38,57
5732,Marlyn,84,68,100,33,44,35
5733,Nickey,92,56,43,34,70,89
5734,Deeanne,50,56,55,49,77,85
5735,Chanda,67,54,82,45,43,95
5736,Koral,96,69,97,75,70,52
5737,Paige,42,46,91,97,34,59
5738,Forrest,59,61,55,89,90,98
5739,Brenda,33,59,29,51,35,74
5740,Waite,69,30,99,47,100,47
5741,Marcio,50,91,47,27,77,68
5742,Barri,40,80,66,42,42,87
5743,Nananne,67,90,86,67,42,27
5744,Phyllys,35,39,91,68,40,38
5745,Davin,88,96,51,50,29,74
5746,Sue,76,92,37,76,27,68
5747,Rickie,81,92,29,59,99,91
5748,Reginald,92,97,59,82,43,49
5749,Cecile,30,76,88,73,49,45
5750,Cheryl,82,38,51,72,58,43
5751,Hyacinthie,88,54,99,97,85,59
5752,Lark,49,57,41,33,45,95
5753,Arda,95,59,33,58,50,34
5754,Danyelle,55,75,59,43,42,50
5755,Nadya,93,42,64,62,27,83
5756,Breena,100,57,35,92,32,38
5757,Elnora,65,59,63,37,82,68
5758,Odilia,39,57,89,59,78,32
5759,Thomasin,48,43,32,31,91,69
5760,Tarrant,70,63,39,76,37,92
5761,Lona,90,62,49,39,88,29
5762,Morgana,74,61,39,87,83,42
5763,Trace,57,42,56,59,59,93
5764,Dara,49,32,48,39,95,52
5765,Lucky,89,52,99,60,89,54
5766,Gustave,82,84,85,40,63,75
5767,Baillie,92,43,99,98,65,56
5768,Giraud,96,61,61,79,67,27
5769,Quent,60,86,56,38,73,57
5770,Marti,76,41,63,90,64,42
5771,Lotte,35,76,75,59,44,68
5772,Price,61,29,80,98,35,31
5773,Roice,69,60,50,31,70,32
5774,Gene,52,42,54,48,40,77
5775,Aron,46,71,34,85,36,37
5776,Anatollo,36,45,93,81,91,96
5777,Brenn,77,95,61,61,34,99
5778,Teressa,83,53,30,62,41,36
5779,Che,67,43,49,63,77,30
5780,Guenevere,38,76,90,55,61,50
5781,Stefa,95,76,95,84,58,80
5782,Grayce,98,28,84,69,59,48
5783,Torey,30,86,44,47,100,50
5784,Elnore,44,84,68,69,63,84
5785,Inci,66,83,84,76,82,90
5786,Hallie,72,73,64,94,100,52
5787,Lissi,74,61,41,97,95,90
5788,Van,46,87,59,96,88,65
5789,Valentina,95,54,58,95,47,98
5790,Sarena,29,63,98,68,35,47
5791,Kari,30,68,73,81,77,91
5792,Odetta,93,38,74,74,100,76
5793,Carola,56,90,41,30,65,87
5794,Michell,64,53,99,96,79,74
5795,Eveleen,72,34,73,32,41,41
5796,Harlene,28,74,89,40,44,60
5797,Lola,96,94,70,75,34,68
5798,Angie,49,34,45,32,35,36
5799,Barty,28,64,65,95,33,43
5800,Kath,93,55,40,36,74,96
5801,Bambie,66,47,59,79,46,95
5802,Corly,73,100,41,33,53,47
5803,Leonid,75,51,90,38,31,96
5804,Loralie,75,86,28,44,78,55
5805,Kittie,90,70,44,99,88,49
5806,Noel,95,47,91,44,77,98
5807,Ulric,56,98,61,29,44,44
5808,Adrian,97,59,40,88,37,35
5809,Rosanna,93,99,85,35,68,27
5810,Cristabel,85,75,90,34,51,46
5811,Genia,65,35,55,95,36,52
5812,Joselyn,84,80,84,76,37,40
5813,Zara,29,76,32,38,61,31
5814,Corrina,50,60,30,51,97,77
5815,Timothee,64,91,78,32,61,45
5816,Wilie,35,48,88,35,89,92
5817,Torey,41,35,70,86,39,71
5818,Uriah,89,66,99,98,52,62
5819,Wilton,100,72,90,77,60,42
5820,Engracia,44,62,40,48,71,46
5821,Renaldo,84,57,73,41,43,90
5822,Billie,37,51,77,54,100,51
5823,Ciara,98,53,75,67,72,43
5824,Margot,74,64,43,64,79,41
5825,Helaine,37,96,38,88,62,31
5826,Fabrice,38,57,34,52,49,66
5827,Quentin,74,85,77,46,57,95
5828,Malissia,48,41,82,67,28,78
5829,Sal,61,54,43,27,27,77
5830,Venus,42,49,84,74,52,30
5831,Billi,54,36,89,38,73,98
5832,Suzann,84,30,93,53,64,39
5833,Ambrosi,38,88,63,62,46,65
5834,Ruby,89,29,51,33,85,84
5835,Felicity,88,64,27,82,84,56
5836,Sue-elle,59,56,68,99,82,69
5837,Chaddie,70,87,91,69,97,30
5838,Theodora,32,59,36,65,58,59
5839,Neala,81,43,65,82,63,42
5840,Leighton,40,54,42,58,49,32
5841,Antonetta,43,32,78,60,85,34
5842,Pooh,63,46,50,58,43,60
5843,Cordula,83,70,53,76,38,32
5844,Ariana,82,91,69,78,91,87
5845,Judas,93,57,28,77,85,82
5846,Wainwright,72,33,83,68,66,63
5847,Sascha,75,28,68,32,39,78
5848,Aidan,92,100,76,48,84,95
5849,Gerhard,85,97,40,99,75,31
5850,Alberta,41,61,94,61,31,47
5851,Peggi,95,86,71,99,37,81
5852,Kary,61,41,51,75,88,33
5853,Loralyn,50,33,35,94,72,49
5854,Celestyna,48,41,73,53,47,79
5855,Starla,67,94,48,29,54,27
5856,Wilmer,62,35,78,68,94,77
5857,Donetta,55,27,78,82,83,78
5858,Josie,73,60,87,58,89,57
5859,Loren,53,74,32,68,33,100
5860,Cleopatra,40,61,46,29,34,99
5861,Berry,77,98,34,87,42,44
5862,Lloyd,89,70,82,50,29,67
5863,Harwell,93,33,67,60,71,87
5864,Fernanda,86,79,47,36,92,65
5865,Ammamaria,49,90,55,90,44,97
5866,Frans,39,59,85,32,90,98
5867,Gill,77,33,32,59,35,84
5868,Bertrand,51,48,73,75,87,61
5869,Pollyanna,49,91,64,81,82,64
5870,May,45,71,47,51,64,68
5871,Chrysa,84,48,69,50,27,48
5872,Tuesday,45,49,33,27,49,30
5873,Liam,74,72,52,44,51,89
5874,Margurite,88,40,62,96,84,60
5875,Gunilla,80,93,96,99,34,30
5876,Annetta,31,34,57,96,88,51
5877,Aurel,50,78,51,76,88,82
5878,Tobias,85,27,48,49,44,94
5879,Rodrigo,84,79,30,52,58,27
5880,Broderic,95,28,80,42,100,28
5881,Maurine,90,84,63,84,88,66
5882,Bridget,69,74,87,61,42,97
5883,Stefan,50,58,86,61,73,96
5884,Hogan,63,60,49,84,45,34
5885,Kizzie,42,59,81,66,97,39
5886,Arly,45,73,97,84,100,86
5887,Winifred,79,78,78,66,96,57
5888,Ez,42,65,53,47,37,50
5889,Corinna,58,51,50,54,48,28
5890,Rodi,90,51,74,67,84,59
5891,Darian,93,51,43,31,28,71
5892,Teddi,34,79,39,67,45,59
5893,Jermain,94,72,99,46,78,32
5894,Britney,97,35,97,39,33,38
5895,Guthry,51,30,76,40,45,79
5896,Zorana,94,100,85,62,45,92
5897,Vinod,91,34,29,55,64,82
5898,Judi,39,66,74,32,76,34
5899,Jaine,31,82,59,40,38,46
5900,Lyndell,83,87,54,65,88,39
5901,Yancey,28,99,35,83,48,48
5902,Rick,60,99,72,87,70,39
5903,Durward,79,79,41,61,44,82
5904,Sephira,52,100,47,84,28,93
5905,Clea,78,62,57,39,75,66
5906,Germaine,84,31,72,79,86,39
5907,Morse,49,88,78,89,97,56
5908,Devondra,86,47,41,98,76,52
5909,Elwood,70,69,33,90,51,50
5910,Cassandry,70,75,82,83,37,73
5911,Meryl,27,55,79,78,43,92
5912,Bartlett,62,87,69,63,62,87
5913,Darryl,47,53,85,55,74,97
5914,Bartolomeo,66,100,35,33,43,97
5915,Nedda,42,94,33,68,51,59
5916,Concordia,46,89,32,94,81,57
5917,Sydel,81,100,62,61,64,94
5918,Jordy,44,38,79,95,87,57
5919,Gail,42,87,34,58,80,67
5920,Emalee,28,41,43,45,37,100
5921,Marleen,54,74,58,62,33,84
5922,Isaac,51,37,34,64,92,72
5923,Tiff,40,55,57,34,91,35
5924,Umeko,41,28,47,43,27,51
5925,Charity,69,81,79,93,69,65
5926,Rafa,59,83,33,48,65,93
5927,Edward,93,42,76,71,42,87
5928,Lemmy,87,96,85,47,60,63
5929,Leeann,34,33,30,60,64,44
5930,Marv,53,56,100,90,82,48
5931,Frederik,97,95,34,66,44,66
5932,Amalia,45,29,82,81,54,36
5933,Salvador,83,74,48,88,100,79
5934,Daffy,66,59,60,52,99,98
5935,Ellyn,44,84,61,64,37,68
5936,Brittany,79,29,79,34,60,58
5937,Anne-Corinne,44,32,41,59,90,33
5938,Celestyna,54,94,94,59,36,41
5939,Barri,64,66,98,40,62,75
5940,Chris,30,58,36,86,82,92
5941,Torrin,30,58,89,28,69,75
5942,Stanfield,53,71,36,45,70,93
5943,Pryce,64,97,93,69,98,57
5944,Ulrich,59,38,87,82,67,60
5945,Robinson,69,41,84,35,56,77
5946,Merry,97,92,38,77,71,74
5947,Danette,57,70,86,99,34,75
5948,Raye,59,39,74,66,41,98
5949,Carlos,36,49,30,52,100,44
5950,Aldis,67,91,98,100,57,82
5951,Bret,39,71,97,50,97,90
5952,Josef,41,39,93,49,79,44
5953,Harriet,66,85,54,86,38,100
5954,Carey,93,39,32,96,71,62
5955,Stirling,32,48,68,94,81,49
5956,Philis,79,70,73,62,90,56
5957,Cassandra,84,49,57,49,70,88
5958,Kaylyn,37,68,92,85,64,27
5959,Prudy,66,60,58,56,72,28
5960,Maximilian,77,77,69,65,27,88
5961,Eileen,69,66,60,78,93,99
5962,Marry,87,61,34,55,36,57
5963,Pietra,68,75,33,93,52,41
5964,Michale,27,50,72,80,51,60
5965,Garey,36,62,92,87,72,70
5966,Carlita,36,93,53,65,79,85
5967,Farica,93,51,52,62,29,67
5968,Torin,96,73,88,78,34,75
5969,Abigail,38,95,35,53,70,65
5970,Leonard,59,39,88,77,62,70
5971,Madel,53,49,87,46,81,71
5972,Adora,51,60,54,77,55,46
5973,Stirling,68,37,95,95,96,48
5974,Guinevere,94,65,28,55,35,66
5975,Emory,92,87,39,89,33,53
5976,Terri,41,85,61,67,67,83
5977,Farley,60,51,39,96,29,98
5978,Marjy,82,100,62,82,55,42
5979,Hammad,84,34,72,79,75,61
5980,Dimitris,48,35,65,81,54,96
5981,Eldon,97,70,28,72,84,69
5982,Frederick,49,94,63,81,91,77
5983,Hallam,65,91,28,65,73,37
5984,Dorelia,33,37,61,61,79,61
5985,Ara,53,90,61,46,94,41
5986,Alfred,90,64,39,70,46,37
5987,Jeth,36,96,34,42,93,82
5988,Morissa,75,37,47,99,89,68
5989,Sheffield,83,91,56,66,73,50
5990,Verna,87,48,58,31,82,86
5991,Clay,87,68,31,78,50,50
5992,Cathrine,60,57,73,78,27,41
5993,Joelynn,82,93,38,92,59,37
5994,Daffy,59,62,41,70,78,51
5995,Mayer,59,72,73,58,43,36
5996,Karalee,71,96,35,81,44,34
5997,Ursuline,41,78,97,90,79,58
5998,Willy,32,92,47,60,93,55
5999,Oleg,71,88,65,93,44,89
6000,Clementine,47,90,33,44,98,58
6001,Mignonne,79,95,78,38,38,86
6002,Hanny,87,70,75,42,80,68
6003,Willis,84,42,72,74,80,97
6004,Dasya,92,30,57,89,63,51
6005,Millie,75,37,74,87,88,68
6006,Carolan,29,97,77,60,95,48
6007,Jerrold,55,65,33,53,65,58
6008,Karly,84,89,44,32,81,58
6009,Halie,92,27,91,89,92,83
6010,Hersch,82,42,88,87,28,46
6011,Tirrell,47,79,35,44,66,31
6012,Hashim,58,61,69,98,33,64
6013,Adrian,54,27,76,29,29,72
6014,Tuesday,95,82,73,77,94,56
6015,Rivalee,67,47,48,51,80,92
6016,Rayshell,30,61,58,61,52,63
6017,Heathcliff,56,89,75,94,61,64
6018,Kimberlyn,31,39,77,76,81,72
6019,Ginni,98,62,49,40,58,45
6020,Rock,73,100,79,69,76,37
6021,Celestia,65,46,64,84,35,48
6022,Glynda,54,36,81,56,67,56
6023,Gladis,92,41,100,45,49,28
6024,Sisile,56,40,78,67,50,84
6025,Waring,40,83,57,49,52,71
6026,Pete,61,88,86,76,67,35
6027,Ulberto,39,91,35,37,57,61
6028,Min,66,48,97,61,47,60
6029,Idell,72,61,59,88,82,46
6030,Rozele,31,87,42,98,64,48
6031,Selma,83,93,90,61,43,69
6032,Libbie,76,34,35,76,72,84
6033,Ishmael,48,99,42,58,95,87
6034,Enrichetta,71,100,67,27,58,92
6035,Marlene,97,88,68,78,54,62
6036,Buck,57,75,94,59,28,75
6037,Biff,28,87,50,51,62,31
6038,Nitin,40,39,39,81,67,51
6039,Chloris,96,90,45,60,49,31
6040,Pansie,65,58,29,37,54,32
6041,Kaitlin,82,28,49,79,47,62
6042,Evangelina,69,63,35,39,42,37
6043,Otis,99,93,59,49,42,86
6044,Dickey,45,50,55,37,45,92
6045,Nina,51,58,69,79,34,87
6046,Clemmy,91,28,41,35,84,68
6047,Cletus,77,96,35,68,42,42
6048,Gerry,49,48,52,38,47,31
6049,Chas,30,67,85,38,100,89
6050,Mimi,52,74,65,65,91,28
6051,Merralee,90,72,93,37,30,81
6052,Jessy,84,30,99,63,37,43
6053,Dannye,89,92,39,41,92,79
6054,Ibrahim,40,32,41,66,68,82
6055,Nicky,30,30,47,98,42,55
6056,Tabitha,33,29,94,88,59,29
6057,Trixie,99,86,99,69,86,61
6058,Sandye,78,47,32,58,68,99
6059,Hyman,30,54,54,58,92,69
6060,Lucita,52,73,62,53,85,75
6061,Valli,52,49,89,39,48,55
6062,Kendrick,46,36,79,94,56,44
6063,Berget,72,97,43,73,89,52
6064,Justin,50,91,94,31,97,61
6065,Frederico,100,67,97,50,93,58
6066,Kelley,29,39,78,48,56,100
6067,Blancha,74,37,35,33,52,41
6068,Stanton,66,48,73,87,63,60
6069,Lawrence,61,98,94,86,36,48
6070,Harrietta,43,36,90,96,72,54
6071,Carmon,63,77,40,48,95,49
6072,Chas,54,37,41,47,67,54
6073,Charlie,80,82,98,66,92,44
6074,Rochelle,58,54,70,83,76,44
6075,Hilary,66,72,93,42,92,51
6076,Karissa,87,66,43,47,90,38
6077,Maritsa,88,52,59,50,95,100
6078,Mirabelle,74,61,48,29,50,28
6079,Bertine,89,80,34,55,37,36
6080,Izak,86,65,94,54,48,96
6081,Nathan,85,47,58,81,45,33
6082,Karin,77,100,49,52,42,44
6083,Rochelle,89,56,35,99,66,85
6084,Daniel,75,95,65,52,45,55
6085,Jory,38,56,32,36,67,82
6086,Melita,61,31,48,44,58,62
6087,Andie,48,60,49,49,96,55
6088,Annabelle,50,98,89,65,66,94
6089,Sanderson,75,67,65,44,60,58
6090,Tessy,63,53,46,66,97,85
6091,Nerita,71,97,27,34,27,81
6092,Debee,85,82,80,74,38,97
6093,Robbie,27,69,75,55,43,46
6094,Livia,79,58,90,69,81,94
6095,Jonathon,52,97,88,79,52,29
6096,Jillian,59,98,81,48,65,89
6097,Menard,61,68,53,43,92,65
6098,Larisa,55,54,30,79,39,74
6099,Roxi,86,74,84,82,35,55
6100,Heddi,96,63,71,57,77,48
6101,Toma,54,66,80,95,39,76
6102,Rozanna,31,50,30,71,31,50
6103,Jeanna,36,71,79,66,62,37
6104,Mic,81,67,52,98,70,57
6105,Shalne,69,82,92,41,42,94
6106,Benetta,57,95,81,68,73,77
6107,Laurene,44,52,45,65,67,94
6108,Monroe,77,83,70,96,96,73
6109,Kristan,28,41,28,73,50,52
6110,Jolee,71,91,47,63,94,54
6111,Diahann,45,35,44,88,63,92
6112,Garrott,33,86,36,34,89,71
6113,Padraig,48,37,38,84,40,69
6114,Agnella,68,93,85,81,89,80
6115,Codi,49,51,31,95,49,61
6116,Verine,60,41,42,27,28,63
6117,Jotham,70,38,46,74,43,73
6118,Wandie,40,75,53,48,77,71
6119,Ellen,94,50,85,56,48,49
6120,Shayne,58,91,35,88,61,63
6121,Er,62,32,55,66,35,92
6122,Zary,39,66,71,39,38,48
6123,Ephrem,96,48,90,28,87,30
6124,Sibelle,98,86,77,44,56,71
6125,Augustine,40,82,61,62,68,53
6126,Tedmund,59,72,82,86,87,48
6127,Leland,42,92,54,90,33,85
6128,Melba,49,38,56,31,55,50
6129,Debby,54,64,50,63,64,68
6130,Welch,79,42,30,83,96,97
6131,Rocky,86,42,66,45,98,78
6132,Francisca,72,60,87,58,60,60
6133,Nerta,77,60,87,93,76,85
6134,Danya,42,66,71,84,39,72
6135,Stormy,78,97,39,73,53,98
6136,Nerta,65,34,48,29,46,94
6137,Angelika,80,83,90,86,30,47
6138,Rivy,56,52,28,94,66,64
6139,Ruthy,37,42,52,77,61,62
6140,Hal,37,38,92,29,28,27
6141,Athena,54,95,78,89,66,58
6142,Eadith,91,52,91,52,86,79
6143,Orville,51,82,51,27,86,99
6144,Cynthie,60,85,86,43,51,41
6145,Dmitri,72,39,44,92,78,86
6146,Brigitta,36,96,95,100,88,50
6147,Maryann,38,90,82,76,33,71
6148,Elnar,62,94,84,78,34,83
6149,Mirelle,57,92,35,88,33,41
6150,Veriee,30,55,70,59,91,56
6151,Grady,76,28,45,30,85,59
6152,Madeleine,33,72,57,99,62,50
6153,Salvador,51,84,83,53,52,94
6154,Immanuel,82,80,43,46,55,61
6155,Alejandra,49,32,45,63,88,32
6156,Ursuline,33,39,48,55,35,36
6157,Whitney,49,33,100,28,42,81
6158,Tre,55,58,41,35,87,80
6159,Tammy,92,98,84,68,44,37
6160,Locke,54,56,70,42,49,57
6161,Corinne,45,62,88,98,89,99
6162,Jeanie,68,76,84,65,29,36
6163,Isabeau,42,73,58,100,53,41
6164,Elissa,73,78,45,61,94,92
6165,Juanita,61,80,82,71,82,91
6166,Matty,27,82,98,32,43,49
6167,Beatrisa,28,33,46,57,57,90
6168,Leo,54,49,36,49,96,62
6169,Emilia,72,38,41,49,64,76
6170,Karlen,37,35,84,38,62,78
6171,Merell,78,99,77,78,49,43
6172,Zelda,82,73,60,78,86,45
6173,Ali,47,86,36,97,77,50
6174,Artur,59,35,47,84,79,96
6175,Gusella,95,95,52,100,64,86
6176,Bryn,60,51,88,57,99,78
6177,Fidelia,57,57,58,41,70,79
6178,Lionel,57,73,55,49,51,92
6179,Camile,82,82,54,64,58,67
6180,Dyan,83,63,85,60,85,51
6181,Zonda,42,75,83,92,95,87
6182,Aryn,70,90,46,55,67,93
6183,Wakefield,83,40,28,71,56,79
6184,Karilynn,61,51,94,74,36,34
6185,Minette,32,33,58,39,45,77
6186,Sterling,37,56,51,87,47,78
6187,Blake,62,87,66,65,45,27
6188,Thaddus,93,80,34,65,79,89
6189,Celisse,76,46,48,71,93,80
6190,Tildi,48,89,36,47,69,33
6191,Ulrica,46,88,56,49,98,60
6192,Vida,99,38,40,56,64,46
6193,Merle,70,30,95,52,52,59
6194,Emerson,80,43,98,66,55,98
6195,Jessi,50,100,48,63,63,42
6196,Aprilette,51,86,54,81,78,84
6197,Caprice,55,78,38,82,55,97
6198,Daloris,62,99,86,70,75,54
6199,Amory,78,88,81,43,77,87
6200,Garwood,92,91,67,55,40,48
6201,Harrietta,81,44,33,58,95,57
6202,Siddhartha,47,56,95,29,34,72
6203,Julianne,70,37,97,86,96,90
6204,Stacy,85,90,92,51,95,52
6205,Janet,52,87,97,35,69,78
6206,Katrinka,83,65,35,31,35,28
6207,Marven,35,86,62,33,48,35
6208,Beckie,88,86,28,34,61,55
